0,1,2
4308,1,c++
4308,1,java
4308,1,spark
4308,1,ci
4308,1,scala
7946,0,Project Analyst
7946,1,it_skills
7946,1,project_management
7946,1,bpo
7946,1,project_management
7946,1,diversity_and_inclusion
7946,1,finance
7946,1,machine_learning
7946,1,legal
9456,0,Test Python Developer
9456,1,side
9456,1,front_end
9456,1,web_technologies
9456,1,hp_data_protector
9456,1,consulting
9456,1,management
9456,1,python
9456,1,testing
3599,0,AWS Data Engineer
3599,1,bpo
3599,1,computer_science
3599,1,schema
3599,1,agile
3599,1,stored_procedures
3599,1,information_technology
3599,1,aws
3599,1,sdlc
3622,0,Data Engineer
3622,1,data_analysis
3622,1,team_management
3622,1,data_management
3622,1,test_scripts
3622,1,database_design
3622,1,agile
3622,1,data_structures
3622,1,test_cases
3811,0,Senior Data Engineer (ETL-Processes)
3811,1,python
3811,1,azure_data_factory
3811,1,snowflake
3811,1,azure_devops
3811,1,etl
3811,1,microsoft_azure
3811,1,jira
3811,1,sql
6005,0,Urgent requirement For -AWS Data Engineer
6005,1,pyspark
6005,1,aws
6005,1,python
6005,1,aws_pyspark
6005,1,aws_glue
6005,1,it_skills
6005,1,devops
6005,1,aws_python
9639,0,Campaign Analyst
9639,1,communication_skills
9639,1,networking_skills
9639,1,data_management
9639,1,political_knowledge
9639,1,survey
3450,0,Senior Technical Lead (Data Engineer)
3450,1,communication
3450,1,functional_testing
3450,1,selenium
3450,1,testing
3450,1,analytical
3450,1,sql
3450,1,it_skills
3450,1,automation_testing
4591,0,Data Engineer
4591,1,data_engineering
4591,1,data_engineer
4591,1,automated_tests
205,0,Senior Staff Data Scientist
205,1,product_management
205,1,publishing
205,1,simulation
205,1,machine_learning
205,1,scala
205,1,open_source
205,1,sql
205,1,python
10886,0,SDE - 3/4:: Backend Systems
10886,1,supply_chain
10886,1,computer_science
10886,1,backend
10886,1,coding
10886,1,debugging
10886,1,machine_learning
10886,1,warehouse_management
10886,1,distribution_system
1135,0,Data Scientist
1135,1,r
1135,1,java
1135,1,predictive_modeling
1135,1,presentation
1135,1,communication
1135,1,python
1135,1,machine_learning
1135,1,analysis
6680,0,Senior Analyst-F and A Analytics
6680,1,publishing
6680,1,analytical
6680,1,consulting
6680,1,operations
6680,1,sql
6680,1,it_skills
6680,1,python
6680,1,artificial_intelligence
10391,0,Market Analyst
10391,1,analytical
10391,1,market_research
10391,1,public_relations
10391,1,investor_relations
10391,1,secondary_research
10391,1,operations
10391,1,good_with_numbers
10391,1,data_collection
2749,0,Data Analyst - IT
2749,1,communication
2749,1,data_analytics
2749,1,tableau
2749,1,excel
2749,1,data_visualization
2749,1,sql
2749,1,data_analysis
2749,1,analytics
3613,0,"Staff Engineer, Data Analytics Engineering"
3613,1,java
3613,1,hive
3613,1,software_development
3613,1,software_engineering
3613,1,data_structures
3613,1,hadoop
3613,1,big_data
3613,1,spark
305,0,Data Scientist: Advanced Analytics
305,1,training
305,1,advanced_analytics
305,1,interpersonal_skills
305,1,data_science
305,1,circuit_designing
305,1,consulting
305,1,machine_learning
305,1,open_source
1849,0,Data Engineering Analyst
1849,1,nosql
1849,1,production_support
1849,1,testing_tools
1849,1,devops
1849,1,flex
1849,1,agile
1849,1,security_testing
1849,1,manager_technology
7912,0,Senior Business Analyst
7912,1,data_visualization
7912,1,written
7912,1,verbal_communication
7912,1,sql_queries
7912,1,it_skills
7912,1,testing
7912,1,quality_assurance
7912,1,computer_science
10313,0,Principal Software Dev Engr
10313,1,java
10313,1,software_development
10313,1,azure
10313,1,data_engineering
10313,1,big_data
10313,1,third_party
10313,1,spark
10313,1,machine_learning
1988,0,Azure Data Engineer- SSE/Lead
1988,1,pyspark
1988,1,azure_data_lake
1988,1,scala
1988,1,azure_databricks
1988,1,azure_data_factory
1988,1,it_skills
1988,1,java
1988,1,python
3240,0,Senior Technical Lead (Data Engineer)
3240,1,apis
3240,1,troubleshooting
3240,1,bdd
3240,1,agile
3240,1,mobile_application_testing
3240,1,manual_testing
3240,1,appium
3240,1,selenium
2798,0,Data Analyst
2798,1,cargo
2798,1,trade
2798,1,machine_learning
2798,1,market_data
2798,1,data_analyst
2798,1,entrepreneur
2798,1,logistics
4515,0,Software Engineer - Data Engineering
4515,1,computer_science
4515,1,nosql
4515,1,coding
4515,1,information_security
4515,1,iso_27001
4515,1,olap
4515,1,oltp
4515,1,distribution_system
5630,0,Python/PySpark Data Engineer
5630,1,odi
5630,1,sql_queries
5630,1,python
5630,1,it_skills
5630,1,testing
5630,1,backend
5630,1,debugging
5630,1,programming
10810,0,Front End Developer
10810,1,redux
10810,1,material-ui
10810,1,react_frame_work
10810,1,reactjs
10810,1,thunk
10810,1,it_skills
10810,1,javascript
10810,1,aws
3109,0,Data Engineer: Data Warehouse
3109,1,rdbms
3109,1,data_migration
3109,1,nosql
3109,1,coding
3109,1,datastage
3109,1,debugging
3109,1,agile
3109,1,stored_procedures
4939,0,Hiring Data Engineer@ EPAM Systems
4939,1,it_skills
4939,1,python
4059,0,Technical Evaluator (Interviewer Part Time - UX Desgner. Data Analyst)
4059,1,ux_design
4059,1,power_bi
4059,1,tableau
4059,1,mssql
4059,1,python
4059,1,ux_research
4059,1,ssis
4059,1,pentaho
1987,0,Data Platform Engineering Lead
1987,1,pyspark
1987,1,sql
1987,1,big_data_engineering
1987,1,data_warehousing
1987,1,python
1987,1,azure
1987,1,elk
1987,1,data_migration
5934,0,Data Science Engineer - Python/ RDBMS
5934,1,data_science
5934,1,visualization
5934,1,api_integration
5934,1,jquery
5934,1,rdbms
5934,1,data_scientist
5934,1,data_management
5934,1,javascript
9834,0,Sr. Architect - DC & Cloud
9834,1,serverless
9834,1,azure_data_factory
9834,1,lakes
9834,1,it_skills
9834,1,azure
9834,1,architect
9834,1,cloud
9834,1,data_processing
8132,0,Virtusa Hiring : BigData Lead Consultant/Immediate Joiners
8132,1,scala
8132,1,bigdata
8132,1,object_-_oriented_/
8132,1,python
8132,1,spark
8132,1,unix
8132,1,kafka
8132,1,azure_cloud_platform
383,0,Data Scientist
383,1,computer_science
383,1,sas
383,1,coding
383,1,social_media
383,1,machine_learning
383,1,agile
383,1,data_mining
383,1,financial_services
5634,0,Data Engineer
5634,1,computer_science
5634,1,data_analysis
5634,1,data_management
5634,1,cassandra
5634,1,database_management
5634,1,analytical
5634,1,client_interaction
5634,1,oracle
4307,0,Scientific Manager - Data Science
4307,1,data_science
4307,1,biotechnology
4307,1,mysql
4307,1,sql_server
4307,1,data_management
4307,1,data_architecture
4307,1,aws
4307,1,data_analytics
3388,0,Senior Technical Lead (Data Engineer)
3388,1,san
3388,1,automation
3388,1,manual_testing
3388,1,functional_testing
3388,1,agile
3388,1,test_planning
3388,1,test_cases
3388,1,jira
3156,0,Team Lead/Consultant-Data Science
3156,1,publishing
3156,1,artificial_intelligence
3156,1,consulting
3156,1,analytics
3156,1,python
3156,1,it_skills
3156,1,data_science
3156,1,cloud
6053,0,AWS Data Engineer
6053,1,aws_pyspark
6053,1,aws_glue
6053,1,python
6053,1,aws
6053,1,aws_python
11059,0,Tech Lead/Architect ( Contractual )
11059,1,spark
11059,1,python
11059,1,s3
11059,1,lambda
11059,1,athena
11059,1,aws
11059,1,it_skills
11059,1,cloud
6534,0,Data Engineer- AWS Glue
6534,1,aws_glue
6534,1,aws_cicd
6534,1,cloudformation
6534,1,aws
6534,1,analytical
6534,1,machine_learning
6534,1,data_management
6534,1,ci/cd
2727,0,"Associate Manager, EDW and Azure Data Engineer"
2727,1,architecture
2727,1,enterprise_architecture
2727,1,mis
2727,1,business_management
2727,1,fmcg
2727,1,system_development
2727,1,teradata
2727,1,information_technology
10845,0,Customer Success Account Mgmt
10845,1,it_skills
10845,1,cloud
10845,1,project_management
10845,1,program_management
10845,1,bpo
10845,1,project_management
10845,1,computer_science
10845,1,pmp
8076,0,Senior Business Analyst - SAS Reporting
8076,1,etl
8076,1,management
8076,1,sas_enterprise
8076,1,sas_di_studio
8076,1,data_structures
8076,1,bi
8076,1,sas
8076,1,9
9624,0,Risk Analyst
9624,1,it_infrastructure
9624,1,risk_assessments
9624,1,emergency_response
9624,1,cyber_security
9624,1,nist
9624,1,data_loss_prevention
9624,1,risk_management
9624,1,risk_analysis
9188,0,Business Analysts
9188,1,problem_solving_ability
9188,1,knowledge_of_ms_office
9188,1,project_management
9188,1,good_analytical
9188,1,operations
9188,1,data
9188,1,project_schedules
9188,1,client_interaction
10717,0,Structural Engineering II
10717,1,structural_engineering
10717,1,engineering_data
10717,1,engineering
10717,1,engineering_calculations
10456,0,Python Developers
10456,1,python
10456,1,html5
10456,1,object_-_relational_mapping_(_orm
10456,1,pyramid
10456,1,front_-_end_technologies
10456,1,django
10456,1,flask
10456,1,javascript
3832,0,Senior Cloud Big Data Engineer
3832,1,azure_sql
3832,1,azure
3832,1,tfs
3832,1,mpp
3832,1,data_management
3832,1,apache
3832,1,spark
3832,1,c#_net
9646,0,Qliksense Developer
9646,1,dax
9646,1,css
9646,1,no_sql
9646,1,power_bi
9646,1,analysis
9646,1,tableau
9646,1,python
9646,1,power_query
4776,0,Data Science Analyst
4776,1,tableau
4776,1,translation
4776,1,statistical_analysis
4776,1,data_science
4776,1,data_modeling
4776,1,senior_analyst
4776,1,data_analytics
4776,1,management
4276,0,Data Analyst
4276,1,analytics
4276,1,data_quality
4276,1,data_analysis
4276,1,it_skills
4276,1,quality_assurance
4276,1,data_science
4276,1,quality_improvement
4276,1,business_analysis
253,0,Data Scientist & Data Engineers
253,1,aws
253,1,spark
253,1,big_data
253,1,python
253,1,it_skills
253,1,data_scientist
253,1,data_engineering
7578,0,Sr. Full-Stack Dev
7578,1,computer_science
7578,1,manager_quality_assurance
7578,1,front_end
7578,1,javascript
7578,1,software_development_life_cycle
7578,1,design_development
7578,1,html
7578,1,representative
10621,0,Fullstack Developer - Java & React.js | Walmart
10621,1,java
10621,1,react.js
2924,0,"Senior Data Engineer For ETL-Processes (Python, Azure, Atlassian)"
2924,1,data_security
2924,1,microsoft_azure
2924,1,etl
2924,1,data_warehouses
2924,1,sql
2924,1,python
2924,1,cloud_technologies
2924,1,etl_development
278,0,Senior Data scientist
278,1,bpo
278,1,data_analysis
278,1,machine_learning
278,1,deployment
278,1,testing
6771,0,Job | Hiring For Data Engineer (ML& Cloud)For US Product based company
6771,1,c++
6771,1,python
6771,1,machine_learning
3252,0,Senior Technical Lead (Data Engineer)
3252,1,react_native
3252,1,ios
3252,1,ci
3252,1,cd
3252,1,communication
3252,1,typescript
3252,1,thunk
3252,1,cordova
7677,0,Internal Audit Senior Analyst
7677,1,manager_internal_audit
7677,1,data_analysis
7677,1,cisa
7677,1,compliance
7677,1,project_management
7677,1,analytical
7677,1,consulting
7677,1,gaap
2480,0,Senior Technical Lead - Data Engineer
2480,1,engineering_services
2480,1,patch_management
2480,1,root_cause_analysis
2480,1,automation
2480,1,product_engineering
2480,1,process_improvement
2480,1,agile
2480,1,incident_management
289,0,Senior Data Scientist - AI Research
289,1,it_skills
289,1,python
289,1,data_science
289,1,machine_learning
289,1,artificial_intelligence
289,1,computer_science
289,1,neural_networks
289,1,data_structures
7474,0,Amazing Oppurtunity For Data Architect
7474,1,azure_synapse
7474,1,big_data
7474,1,python
7474,1,azure_cloud
7474,1,azure_cloud_platform
7474,1,data_factory
7474,1,adls2
7474,1,sql
3075,0,Data Engineer: Data Integration
3075,1,data_integration
3075,1,data_cleansing
3075,1,interpersonal_skills
3075,1,coding
3075,1,time_management
3075,1,creative_designing
3075,1,debugging
3075,1,agile
4073,0,Data/Research Analyst
4073,1,data_research_analyst
4073,1,research
4073,1,ms_office
4073,1,business_executive
4073,1,statistics
2583,0,Senior Data Science Engineer
2583,1,python
2583,1,tableau
2583,1,hadoop
2583,1,talend
2583,1,json
2583,1,oracle
2583,1,csv
2583,1,xml
10926,0,Recruiter
10926,1,digital_transformations
10926,1,data_engineering
10926,1,recruiter
10926,1,analytics
10926,1,it_infrastructure
10926,1,internal_audit_consulting
6108,0,Immediate Hiring For BIG DATA Engineer Position
6108,1,pyspark
6108,1,data_lake
6108,1,pipeline_creations
6108,1,python
6108,1,structures
6108,1,it_skills
5089,0,Data Engineering Manager
5089,1,data_engineering
5089,1,java
5089,1,scala
5089,1,hadoop
5089,1,cassandra
5089,1,kafka
5089,1,sql
5089,1,rabbitmq
7331,0,Systems Integration Senior Analyst
7331,1,vsphere_6_7
7331,1,vrealize_suite
7331,1,vsan_configuration
7331,1,nsx_-_t
7331,1,vsphere_6_5
7331,1,vmware
7331,1,vcf
7331,1,dell_emc_vxrail
6332,0,Data Engineer
6332,1,it_skills
6332,1,java
6332,1,python
6332,1,php
6332,1,cloud
6332,1,ms_sql
6332,1,javascript
6332,1,data_engineer
9369,0,Business Analyst - Analytics Products
9369,1,it_skills
9369,1,testing
9369,1,project_management
9369,1,bpo
9369,1,project_management
9369,1,business_analyst
9369,1,cognos
9369,1,business_objects
8563,0,Senior Analyst - Digital Analytics
8563,1,google_analytics
8563,1,data_management
8563,1,web_analytics
8563,1,coding
8563,1,gcp
8563,1,javascript
8563,1,troubleshooting
8563,1,oracle
10756,0,Python Fullstack Developer
10756,1,sql_orm
10756,1,python
10756,1,flask
10756,1,it_skills
10756,1,testing
10756,1,aws
10756,1,javascript
10756,1,data_modeling
9300,0,Operations Analyst I
9300,1,unix
9300,1,data_quality
9300,1,data_recovery
9300,1,application_software
9300,1,hardware_networking
9300,1,legal
9300,1,technical_support
9300,1,senior_management
6850,0,Head Data Innovation & Analytics Platform
6850,1,rdbms
6850,1,data_visualization
6850,1,business_intelligence
6850,1,mongodb
6850,1,database_designproduct_engineering
6850,1,hbase
6850,1,sourcing
6850,1,azure
9921,0,Analyst - Workforce Management
9921,1,resource_capacity_forecasting
9921,1,workforce_management
9921,1,workforce_analytics
9921,1,field_service_management
9921,1,real_time_analysis
9921,1,workforce_administration
9921,1,scheduling
9921,1,data_collection
7514,0,Business Analyst - FinTech - IIT/NIT/BITS
7514,1,analytics
7514,1,it_skills
7514,1,python
7514,1,data_management
7514,1,data_analytics
7514,1,business_analysis
7514,1,sql
4066,0,Data/Research Analyst
4066,1,maths
4066,1,analysing
4066,1,data_research
4066,1,statistical_tools
4066,1,research_analyst
4066,1,logic
4066,1,knowledge_of_computers
4066,1,research_projects
270,0,Senior Data Scientist (m/f/d)
270,1,data_analysis
270,1,team_management
270,1,data_management
270,1,database_design
270,1,machine_learning
270,1,agile
270,1,data_structures
270,1,test_cases
6009,0,Big Data Engineer//Permanent//4-8 Yrs//Bangalore//Noida//MNC Client
6009,1,python
6009,1,gcp
6009,1,azure
6009,1,hadoop
6009,1,kafka
6009,1,hive_spark
6009,1,big_data
6009,1,aws
8860,0,"Analyst, Consulting"
8860,1,telecom
8860,1,data_management
8860,1,financial_analysis
8860,1,project_management
8860,1,analytical
8860,1,consulting
8860,1,data_mining
8860,1,continuous_improvement
4570,0,Data Engineer
4570,1,product_engineering
4570,1,tableau
4570,1,query_optimization
4570,1,data_science
4570,1,data_modeling
4570,1,plsql
4570,1,dms
4570,1,oracle
3576,0,Data Engineer: Data Integration
3576,1,unix
3576,1,mis
3576,1,datastage
3576,1,informatica
3576,1,business_intelligence
3576,1,time_management
3576,1,ab_initio
3576,1,operations
3565,0,"Staff Engineer , Data Engineering"
3565,1,computer_science
3565,1,dom
3565,1,db2
3565,1,linux_kernel
3565,1,web_development
3565,1,mysql
3565,1,javascript
3565,1,php
2971,0,Data engineer Wanted
2971,1,it_skills
2971,1,java
2971,1,python
2971,1,testing
2971,1,jenkins
2971,1,flink
2971,1,beam
2971,1,spark
7606,0,Senior DevOps Engineer (Azure/AWS)
7606,1,computer_science
7606,1,product_engineering
7606,1,git
7606,1,disaster_recovery
7606,1,machine_learning
7606,1,hipaa
7606,1,intellectual_property
7606,1,healthcare
10772,0,Benovymed Healthcare - Chief Officer/AVP - Marketing & Sales
10772,1,marketing_head
10772,1,sales_head
10772,1,b2b_marketing
10772,1,sales
10772,1,new_product_development
10772,1,b2b_sales
10772,1,corporate_sales
10772,1,marketing
4207,0,Data Analyst
4207,1,python
4207,1,data_analytics
4207,1,bigquery
4207,1,hadoop
4207,1,sql
4207,1,scikit_learn]
4207,1,agile
4207,1,redis
3218,0,Data Visualisation Analyst
3218,1,data_analysis
3218,1,automation
3218,1,pdf
3218,1,data_management
3218,1,pharma
3218,1,analytical
3218,1,healthcare
3218,1,qlikview
1391,0,Senior Professional Data Analyst
1391,1,it_skills
1391,1,software_development
1391,1,computer_science
1391,1,training
1391,1,data_analysis
1391,1,operating_systems
1391,1,data_modeling
1391,1,programming
6696,0,Senior Analyst-Procurement management
6696,1,it_skills
6696,1,cloud
6696,1,procurement
6696,1,analyst
6696,1,process_optimization
6696,1,bidding
6696,1,rfx
6696,1,consulting
3975,0,Data Engineers
3975,1,nosql
3975,1,cassandra
3975,1,cloud_services
3975,1,workflow_management
3975,1,mongodb
3975,1,data_analytics
3975,1,dbms
3975,1,oracle
4316,0,Data Steward
4316,1,data_steward
4316,1,data_management
4316,1,alteryx
4316,1,analytics
4316,1,sales
4316,1,cdp
4316,1,aera_analytics_and_data_quality
4316,1,marketing
3180,0,Business Data Analyst
3180,1,data_validation
3180,1,data_analysis
3180,1,etl
3180,1,data_extraction
3180,1,power_bi
3180,1,vba
3180,1,pivot
3180,1,data_integrity
2675,0,Global IT - BI Data Engineer
2675,1,telecom
2675,1,healthcare
2675,1,informatica
2675,1,stored_procedures
2675,1,customer_service
2675,1,microsoft
2675,1,virtualization
2675,1,japanese
6897,0,Looking For Data Analytics with Power BI experience - Work from office
6897,1,power_bi
6897,1,it_skills
6897,1,python
6897,1,data_science
1422,0,Senior Analyst-Data Visualization
1422,1,analyst
1422,1,publishing
1422,1,architecture
1422,1,qlik_sense
1422,1,consulting
1422,1,client_relationship
1422,1,data_visualization
1422,1,microsoft
83,0,Data Scientist: Advanced Analytics
83,1,interpersonal_skills
83,1,javascript
83,1,open_source
83,1,lex
83,1,python
83,1,advanced_analytics
83,1,architecture
83,1,investigation
873,0,Data Scientist
873,1,telecom
873,1,deep_learning
873,1,data_management
873,1,data_science
873,1,machine_learning
873,1,manager_technology
873,1,model_development
873,1,big_data
10637,0,Software Developer
10637,1,java
10637,1,software_development
10637,1,ui_/_ux_designers
10637,1,linux
10637,1,scala
10637,1,postgresql
10637,1,aws
10637,1,python
8764,0,ELK engineer
8764,1,it_skills
8764,1,devops
8764,1,elastic_search
8764,1,jenkins
8764,1,aws
8764,1,splunk_admin
8764,1,splunk_es
4557,0,"Power BI, Data Engineer"
4557,1,azure_data_factory
4557,1,power_bi
4557,1,spark
4557,1,azure_synapse_analytics
4557,1,azure_databricks
4557,1,it_skills
4557,1,azure
4557,1,azure_data_lake_store_gen_2
4500,0,Python Data Engineer
4500,1,java
4500,1,snowflake
4500,1,mssql
4500,1,python
4500,1,data_modelling
4500,1,boomi
4500,1,tableau
4500,1,debugging
4647,0,Data Analyst : Leading Product Based Startup : Bangalore
4647,1,data_analyst
4647,1,product_based
4647,1,startup_hiring
4647,1,startup
4647,1,information_technology
4647,1,bangalore
7552,0,Analyst EHS
7552,1,ehs
7552,1,root_cause_analysis
7552,1,interpersonal_skills
7552,1,excel
7552,1,compliance
7552,1,senior_analyst
7552,1,social_media
7552,1,data_collection
6470,0,Big Data Developer
6470,1,computer_science
6470,1,basic
6470,1,spark
6470,1,scala
6470,1,javascript
6470,1,manager_technology
6470,1,technical_lead
6470,1,hr
2038,0,Senior Azure Data Engineer
2038,1,information_system_design
2038,1,software_engineering
2038,1,communication
2038,1,analytical
2038,1,computer_science
2038,1,information_system
2038,1,interpersonal_skills
2038,1,software_design
8928,0,Campaign Analyst
8928,1,excel
8928,1,data_reporting
8928,1,campaign_execution
8928,1,data_maintenance
8928,1,sql
8928,1,analytics
8928,1,python
10732,0,Product Owner - Analytics Platform (Data42 Platforms)
10732,1,data42_platforms
10732,1,devops
10732,1,big_data_analytics
10732,1,product_owner
10732,1,high_performance_computing
10732,1,ci/cd
10732,1,aws
10732,1,data42
1132,0,Principal Data & Applied Scientist Manager
1132,1,it_skills
1132,1,python
1132,1,data_science
1132,1,machine_learning
1132,1,artificial_intelligence
1132,1,big_data
1132,1,computer_science
1132,1,deep_learning
2450,0,Sr Big Data Engineer - Leading Company - Bangalore
2450,1,java
2450,1,hadoop
2450,1,sqoop
2450,1,hive
2450,1,cloud_bigdata
2450,1,spark_streaming
2450,1,pig
2450,1,sql
3954,0,Data Engineer
3954,1,deep_learning
3954,1,data_science
3954,1,spark
3954,1,devops
3954,1,scala
3954,1,open_source
3954,1,statistics
2329,0,Data Engineer: Data Integration
2329,1,interpersonal_skills
2329,1,coding
2329,1,debugging
2329,1,business_intelligence
2329,1,unix_shell_scripting
2329,1,data_cleansing
2329,1,architecture
2329,1,time_management
10103,0,Marketing Analyst
10103,1,big_data_frameworks
10103,1,data_analysis
10103,1,analytical
10103,1,r
10103,1,hive
10103,1,excel
10103,1,communication
10103,1,hadoop
6242,0,Hadoop /data Engineering /ETL Developer imm Joiner at Mumbai Location
6242,1,pyspark
6242,1,sqoop
6242,1,python
6242,1,shell_scripting
6242,1,cloudera
6242,1,hadoop
8426,0,Bigdata Engineer- Architect
8426,1,javascript
8426,1,application_development
8426,1,software_development
8426,1,express
8426,1,front_end
8426,1,open_source
8426,1,software_engineering
8426,1,redux
5042,0,"Associate Director, Data Engineering"
5042,1,supply_chain
5042,1,computer_science
5042,1,data_analysis
5042,1,metadata
5042,1,data_management
5042,1,machine_learning
5042,1,apache
5042,1,teradata
10370,0,Digital Marketing Executive/Analyst(Bangalore)
10370,1,digital_marketing_analyst
10370,1,data_visualization
10370,1,web_analytics
10370,1,digital_marketing_executive
10370,1,excel
10370,1,sap
10370,1,b2c
10370,1,data_studio
4746,0,Senior Data Science Specialist
4746,1,it_skills
4746,1,python
4746,1,testing
4746,1,data_science
4746,1,machine_learning
4746,1,aws
4746,1,tableau
4746,1,computer_vision
7423,0,Senior Analytics Engineer
7423,1,warehouse
7423,1,data_management
7423,1,compliance
7423,1,data_security
7423,1,diversity_and_inclusion
7423,1,data_governance
7423,1,manager_technology
7423,1,taxation
10374,0,Market Analyst
10374,1,public_relations
10374,1,analytical
10374,1,investor_relations
10374,1,market_research
10374,1,analytical_skills
10374,1,economics
10374,1,excel
10374,1,report_writing
9606,0,Sales Business Analyst- Mobile Handset
9606,1,data_analysis
9606,1,key_account_management
9606,1,team_management
9606,1,retail_sales
9606,1,product_sales
9606,1,mobile_handset
9606,1,market_research
9606,1,product_training
7985,0,Business Analyst- Cloud Analyst
7985,1,it_skills
7985,1,java
7985,1,cloud
7985,1,aws
7985,1,.net
7985,1,azure
7985,1,computer_science
7985,1,vmware
8165,0,Web Analyst
8165,1,hospitality
8165,1,cro
8165,1,javascript
8165,1,data_collection
8165,1,sem
8165,1,troubleshooting
8165,1,seo
8165,1,adobe
10629,0,ETL/SQL/Database Developer
10629,1,etl
10629,1,sql
10629,1,sdlc_methodologies
10629,1,azure
10629,1,data_engineering
10629,1,cloud
10629,1,data_warehousing
10629,1,data_modeling
7159,0,Business Intelligence Analyst
7159,1,business_intelligence
7159,1,business_intelligence_reporting
7159,1,hadoop
7159,1,big_data
7159,1,data_profiling
7159,1,data_collection
7159,1,hdfs
7159,1,tableau
2401,0,MIS Executive | Data Analyst
2401,1,mis_executive
2401,1,mis
2401,1,mis_manager
2401,1,excel_dashboards
2401,1,vlookup
2401,1,formulas
2401,1,advanced_excel
2401,1,macros
5520,0,Hiring Data Engineer - ETL @ UST BlueConch
5520,1,airflow
5520,1,bigquery
5520,1,sql
1216,0,Data & Applied Scientist
1216,1,it_skills
1216,1,java
1216,1,program_management
1216,1,supply_chain
1216,1,computer_science
1216,1,c++
1216,1,strategic_sourcing
1216,1,workflow
9636,0,Analyst
9636,1,product_management
9636,1,computer_science
9636,1,tableau
9636,1,focus
9636,1,manager_technology
9636,1,data_analytics
9636,1,data_analyst
9636,1,statistics
6020,0,Data Engineer role
6020,1,pyspark
6020,1,python
6020,1,big_data
6020,1,linux
6020,1,communication
6020,1,hadoop
6020,1,relational_sql
6020,1,spark
9332,0,Business Analyst (Datawarehousing):
9332,1,written
9332,1,ms_office_suite
9332,1,business_presentation
9332,1,data_analysis
9332,1,datawarehousing
9332,1,business_analysis
9332,1,requirement_gathering
9332,1,sdlc
1064,0,Data Scientist
1064,1,front_end
1064,1,rest
1064,1,css
1064,1,laravel
1064,1,node.js
1064,1,web_technologies
1064,1,html
1064,1,web_development
3786,0,Senior Data Engineer
3786,1,it_skills
3786,1,python
3786,1,testing
3786,1,quality_assurance
3786,1,cloud
3786,1,project_management
3786,1,aws
3786,1,data_quality
4410,0,Urgent Opening|| Senior Data Engineer|| Bangalore
4410,1,azure
4410,1,python
4410,1,pyspark
4410,1,aws
4410,1,sql
4410,1,it_skills
4410,1,software_development
4410,1,devops
5385,0,Data Integration Engineer - ETL/Business Intelligence
5385,1,etl
5385,1,data_integration
5385,1,sql
5385,1,it_skills
5385,1,project_management
5385,1,bpo
5385,1,project_management
5385,1,business_intelligence
8255,0,BM Analyst
8255,1,excel
8255,1,analytical
8255,1,diversity_and_inclusion
8255,1,business_management
8255,1,management
8255,1,training_and_development
8255,1,ms_office
8255,1,powerpoint
5523,0,Azure Data Engineer
5523,1,azure
5523,1,data_structures
5523,1,cloud
5523,1,data_engineer
5523,1,data_modeling
5523,1,aws
5523,1,python
5996,0,Consultant - Data Engineer
5996,1,it_skills
5996,1,python
5996,1,cloud
5996,1,aws
5996,1,azure
5996,1,airflow
5996,1,algorithms
5996,1,git
9790,0,Lead JavaScript Developer
9790,1,javascript
9790,1,it_skills
9790,1,python
9790,1,software_development
9790,1,testing
9790,1,selenium
9790,1,cloud
9790,1,html
7225,0,Technical Specialist - Azure Synapse & Azure Data Factory Developer
7225,1,azure_synapse
7225,1,csv
7225,1,exm
7225,1,adl_etf
7225,1,python
7225,1,ci_/_cd
7225,1,azure
7225,1,azure_data
5888,0,Big Data Developer
5888,1,spark
5888,1,scala
5888,1,big_data
5888,1,sparkql
5888,1,java
5888,1,autosys
5888,1,agile_development
5888,1,python
2161,0,Data Analyst
2161,1,business_strategy
2161,1,communication_skills
2161,1,school
2161,1,business_analyst
2161,1,management_consulting
2161,1,problem_solving
2161,1,data_analyst
2161,1,sql
3008,0,Data Engineering Application Developer
3008,1,azure_sql
3008,1,data_engineering
3008,1,spark
3008,1,java
3008,1,data_analytics
3008,1,python
3008,1,spark_sql
3008,1,object_-_oriented_programming
9674,0,Python Developer
9674,1,c++
9674,1,linux
9674,1,business_analysis
9674,1,project_management
9674,1,market_data
9674,1,application_development
9674,1,portfolio_management
9674,1,analytics
1105,0,Data Scientist
1105,1,data_science
1105,1,deep_learning
1105,1,machine_learning
1105,1,ci_/_cd
1105,1,analytical
1105,1,r
1105,1,restful_micro
1105,1,written
8183,0,Workday Business Change measurement & Readiness Analyst
8183,1,it_services
8183,1,automation
8183,1,change_management
8183,1,tableau
8183,1,data_management
8183,1,stock_exchange
8183,1,diversity_and_inclusion
8183,1,manager_technology
692,0,Data Scientist / Machine Learning Engineer
692,1,computer_science
692,1,data_analysis
692,1,image_processing
692,1,business_analytics
692,1,machine_learning
692,1,natural_language_processing
692,1,sensors
692,1,big_data
2003,0,Oracle Sr. Data Engineer
2003,1,pentaho
2003,1,informatica
2003,1,sql_developer
2003,1,sql
2003,1,database_development
4956,0,AWS Data Engineer
4956,1,data_ingestion
4956,1,aws_cloud_native
4956,1,data_warehousing
4956,1,databricks
4956,1,java/python/scala
4956,1,aws_analytics
4956,1,java
4956,1,data_warehouse
8114,0,Specialty Software Engineering
8114,1,java
8114,1,it_skills
8114,1,software_development
8114,1,rest
8114,1,scalability
8114,1,software_engineering
